,Product,Rating,Text,Date,Country,ASIN,Stars,Vader Sentiment
3509,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,I own every Amazon Echo device and the hockey puck is by far the best when it comes to being heard by a device. Some may have a bit better audio (speaker) but my main concern was the mic sensitivity as I use these in a “Help! I’ve fallen!” application for my 94yoa father,"March 22, 2022",United States 🇺🇸,B07FZ8S74R,4,0.6688
3510,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",1.0 out of 5 stars,All information I need to onow,"June 11, 2022",United States 🇺🇸,B07FZ8S74R,1,0.0
3511,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,I had this echo for about a year and a half and when Black Friday came around this year I decided to order an echo show for my mother in law and one for myself. Wel to my surprise the echo was working just fine up until the day that the show got here and I kid you not when I say as soon as the notification for the new one came out the echo died. Nothing will work I have tried unplugging and the online steps to resetting and no luck. I’m super disappointed I feel like Amazon is doing the same as Apple and causing issues with older products.,"December 11, 2021",United States 🇺🇸,B07FZ8S74R,5,0.6249
3512,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,Mostly music.,"June 18, 2022",United States 🇺🇸,B07FZ8S74R,5,0.0
3513,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,I like that it was fast and easy for this to get to know what I wanted. The notifications were a small inconvenience but I figured out how to minimize those without a problem. I love that it can turn my lamp on and off so I don't have to walk across a dark room!,"December 22, 2021",United States 🇺🇸,B07FZ8S74R,5,-0.2516
3514,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,Now that I have paired the dots.. what a great stero....,"March 6, 2022",United States 🇺🇸,B07FZ8S74R,5,0.6249
3515,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,Awesome,"June 23, 2022",United States 🇺🇸,B07FZ8S74R,4,0.6249
3516,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,Sound was great! Daughter loves it! Variety of services is awesome!,"June 3, 2022",United States 🇺🇸,B07FZ8S74R,4,0.9297
3517,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,It's small and has good voice recognition but the talking voice is a bit muffled and hard to understand.,"February 19, 2022",United States 🇺🇸,B07FZ8S74R,5,0.09
3518,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,The sound comes through so clearly. And an amazing volume level from such a small device? I never would've guessed....,"May 21, 2022",United States 🇺🇸,B07FZ8S74R,5,0.8069
3519,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,"I just recently purchased this and love it.  I am new to the Echo Dot as I had the Google Home prior.  I am glad I switched.  The Echo was very easy to set up and Alexa is spot on.  I still have a lot to learn and all the capabilities.  I love how easy it is to link all or the devices and how with voice command Alexa is on it.  Primarily my home security unit was the reason for my purchase.  I would recommend to anyone who likes to keep their time, and devices in order.  I’m sure I will discover more as I go along.  So far very happy with the Echo Dot and would say it’s reasonably priced and super easy to set up and use.","September 14, 2021",United States 🇺🇸,B07FZ8S74R,4,0.99
3520,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",1.0 out of 5 stars,"Growing up I was always around music.  No matter where I was there was always music from a time past away.  From my grandparents house to the home I was raised in one could always hear music throughout the house, the addition of several Dots paired with the Alexa Echo brings back those warm memories of peace and harmony.  Being able to place all the Devices in a group called everywhere and playing music one can walk throughout the house and into the outside listening to the same music. Truly blessed to have this back in my life.","December 31, 2021",United States 🇺🇸,B07FZ8S74R,1,0.936
3521,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,Sound qualitynot as good,"March 23, 2022",United States 🇺🇸,B07FZ8S74R,5,0.4404
3522,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,The audio is not as good as I expected but Alexa works like a charm. There's one more thing. I know it's kind of a personal issue but I wish it would've been rechargeable instead of always plugged in.,"January 15, 2022",United States 🇺🇸,B07FZ8S74R,5,0.864
3523,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,I got an Echo Dot for free when I bought a new Amazon Fire TV.  I didn't think I'd really care about another fancy electronic doodad but I have to say that I enjoy asking her for time and weather conditions as well as being able to raise or lower the temperature in my house by voice command.  Its also nice to ask her questions about anything I'm thinking about.,"February 25, 2022",United States 🇺🇸,B07FZ8S74R,4,0.8978
3524,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,I was hesitant to get one of these but I don’t mind it kinda just use it for music and a joke here and there,"May 10, 2022",United States 🇺🇸,B07FZ8S74R,4,0.3182
3525,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"This was as easy to install as any product I have ever purchased. I am surprised at how good the sound is from such a small speaker. Alexa understands both our voices and responds quickly.My wife usually turns on our stereo and sets a sleep timer when she goes to bed. “Alexa, play KUSC for 30 minutes” works great since KUSC streams online. Alexa can even turn my Roku Tv on and off.I don’t have to search Amazon to find music. “Alexa, play  Boston Pops Christmas music on Amazon” works.Ths is the best 99 cent investment I ever made!Bill","December 20, 2021",United States 🇺🇸,B07FZ8S74R,5,0.9674
3526,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,Perfect for my office at work. Really enjoying it.,"June 5, 2022",United States 🇺🇸,B07FZ8S74R,5,0.8122
3527,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"Purchased this for the bedroom, but I have been taking it on road trips.  Compact and easy to set up.","February 16, 2022",United States 🇺🇸,B07FZ8S74R,5,0.5927
3528,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,I like the variety of music we can have  and it’s being used in the kitchen…,"May 27, 2022",United States 🇺🇸,B07FZ8S74R,5,0.3612
3529,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,"TL:DR - This is a perfectly fine bluetooth speaker and well worth what I paid for it (99 cents with an Unlimited Music subscription of 7.99 which you can immediately cancel if you wish) but don't expect voice command functionality to impress.To be frank, I didn't buy this device to listen to the weather, control the lights in my house, or operate a home security system.  My phone can tell me the weather, and light switches and manual locks have worked fine so far.  I got this because I like listening to music or videos while I cook, clean, and work on the computer at my table.  So basically I'm in it for a bluetooth speaker.  And I have to say, it's kind of neat to have a bluetooth speaker that accepts voice commands.  The problem is in how it responds to those voice commands.Me: ""Alexa, set the volume to fifty percent.""Alexa: ""Sorry, you can only set the volume between zero and ten.""Me: ""Alexa, what is fifty percent of ten?""Alexa: ""Fifty percent of ten is five.""This is the problem I've had with every voice assistant I've encountered so far.  You can't speak to them in everyday language using simple concepts that a computer should be able to understand.  Alexa should be smart enough to know that fifty percent is the same as five out of ten.  If you can't give the device simple, direct commands and have those commands be understood, then why have voice control?As far as a speaker goes, this is about what you would expect from a bluetooth speaker of this size.  You're not going to get clear and sparkling highs, but the overall sound is strong and there's the perfect amount of bass response if like me you enjoy music but also live in close quarters and aren't trying to disturb the neighbors.5 stars for Voice recognition - It knows what I'm saying.2 stars for Alexa integration - The device understands my words, but it doesn't know what they mean or act on them.4 stars for Sound quality - I hoped for a bit more clarity, but this is perfectly adequate for a speaker of this size and cost.","December 14, 2019",United States 🇺🇸,B07FZ8S74R,4,0.9961
3530,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",1.0 out of 5 stars,mostly use for grocery list and weather and to tell a joke,"March 4, 2022",United States 🇺🇸,B07FZ8S74R,1,0.296
3531,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",3.0 out of 5 stars,"So, I know there are some people who think there's a room full of people somewhere just listening to and recording everything you say in Alexa's presence. But even so, I'd still use it. It's my news radio, my jukebox, my research assistant, my spell checker, my dictionary, my game partner, my cell phone finder, my weatherman, my delivery monitor - and I haven't even explored a tenth of what it can do. The other night I was in a home where a cat had knocked their Alexa off a shelf onto the floor between the couch and a wall. Someone saw it was missing from the shelf and asked where the Alexa was, I said maybe one of the cats had knocked it onto the floor. Then I called out,  ""Alexa, are you on the floor?"" And it answered,  ""I'm on the floor, and there's one cat down here.""  No, seriously. This really happened.  **fade in Twilight Zone music** PS: Three stars for sound quality because there's way too much bass on mine.","February 18, 2021",United States 🇺🇸,B07FZ8S74R,3,-0.6249
3532,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,"For those of us with smart home devices the echo dot seems like a no-brainer to add to any room of the house so you can stay connected or listen to your favorite music wherever you are. The sound quality is amazing and miles ahead of most Bluetooth speakers on the market in the same price range. I am able to use this in my office so I can keep up with current events, listen to music while working on projects, or even have Alexa do a little research for me. Audiobooks and podcasts both sound great and keep me occupied and since this takes very little space it is easily able to sit on a corner of my desk or I can mount it under my desk with a bracket so it stays out of sight. A great purchase for anyone young or old, familiar with technology or not, or as a fairly inexpensive gift. Buy it, you won’t regret it. Even if you do, return it!","June 10, 2021",United States 🇺🇸,B07FZ8S74R,4,0.9719
3533,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"I don't know what I did before I got it.I recieved the echo for for Christmas and was initially unsure of how to use it or if I even really would. At first it was really simple stuff like asking it to remind me of stuff, laundry would be done in 55 minutes, remind me to drink water in an hour (I am chronically bad at forgetting to stay hydrated), what time was it, when I'd be snuggling with the cats and couldn't easily get to my phone. It was actually super useful. Then I took a few minutes to link my calendar account and spotify, and suddenly I was using it to listen to music and add events to my calendar. It's so intuitive and easy. I love never having to physically add another event to my phone ever and being able to ask what I've got on my calendar. I've barely had it for a month and I already know there are only going to be more uses for the echo as time goes on. I'm already looking into getting smart lighting and devices for my home, because I can only imagine how nice it would be to turn the light on and off without ever having to get out of bed. I'm super happy with the echo and the addition of Alexa into my life.","January 24, 2020",United States 🇺🇸,B07FZ8S74R,5,0.9735
3534,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,Took some getting use to but after I did it's awesome. Ask it questions for quick answers. No need to pick up the phone. Just ask Alexa,"May 11, 2022",United States 🇺🇸,B07FZ8S74R,5,0.5927
3535,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"I think if you were looking into cheap ways to get into home automation, The echo is a great starting point. There are so many use cases that I find what hinders the echoes performance, if anything, is just my lack of understanding of everything that it can do, and all its commands. You can get into the game real fast by having one of these, a couple smart bulbs, and smart switches- but it’s way more than being able to turn something on or off- I have two echoes as of now (and plan on getting more) and one of our favorite features so far is being able to connect them and use it for music to play throughout the whole house. The other feature we thought was useful was the intercom feature- it’s easy to let everyone know dinner is ready no matter where they are in the house.They have good range so as long as you place your echoes strategically they can cover a lot of ground. The list of features/ capabilities goes on so I’d recommend looking up all of that info online or YouTube so you can use it to its fullest potential.","September 29, 2020",United States 🇺🇸,B07FZ8S74R,5,0.9809
3536,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"There are so many uses for this little device.  Easy to set up, even though very small quite an amazing sound that comes from the small footprint.  One of my favorite applications is for my elderly father with mobility issues.  During the day he asks “Alexa” to play his favorite type of music, or artist, and he now has the gift of music any time of day, without having to move about.","February 12, 2022",United States 🇺🇸,B07FZ8S74R,5,0.9517
3537,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,Love it music is clear it’s an awesome product,"June 8, 2022",United States 🇺🇸,B07FZ8S74R,5,0.8979
3538,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"I don't usually write reviews for Amazon but I had to take a moment and just say that i am impressed!  It was easy to set up, easy to program and easy to use.  I'm a Gen-X guy and this is technology we dreamed about as kids and I am just loving it!  Can't wait to see its evolution over the years.","March 7, 2022",United States 🇺🇸,B07FZ8S74R,5,0.975
3539,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,Me ans my kids love our Alexa this is the 2nd one we bought for our home,"May 27, 2022",United States,B07FZ8S74R,4,0.6369
3540,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",1.0 out of 5 stars,Easy to work with,"June 16, 2022",United States,B07FZ8S74R,1,0.4404
3541,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"Home use, first time with alexa, still learning how to use.","March 10, 2022",United States,B07FZ8S74R,5,0.0
3542,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"This device was awesome!  I was expecting it to be as good as lost smart phones or even Google assistant or Bixby even Seri, but this baby exceeded all of them and not by a small margin.  The sound quality was also a very pleasant suprise.  I have a beats pill and a bose box but for its size it is at least as good as both and in some ways better.In fact, there is only 2 things I could say would improve it.1. A vocal translator.  I speak to a lot of people from other countries and some don't speak very much English.  To be able to put Alexa in ""translation mode"" and have her communicate between 2 languages... well epic!!!2. Battery power. Even a small amount would be great.  Transitional power even. So you can take her one room to the next without losing your current book or Playlist.  But i guess the idea is for us to put one in every room.  What about the car?Whwther or not you're a techie or into gadgets, you'll love this. It may even add to your life.Jerome","August 18, 2020",United States,B07FZ8S74R,5,0.9894
3543,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,me pareció  un poco útil alexa pero la verdad es que no es como si hablaras con una inteligencia artificial más bien solo sabe responder algunas preguntas,"July 9, 2022",United States,B07FZ8S74R,4,-0.296
3544,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"I use my Alexa for everything. She reminds me to set timers, to call people, when to get up and move my bottom, and when to take my meds and when to go to bed! It's amazing. I just had cataract surgery and have to do eye drops. She reminds me every 4 hours to do the drops and then to set the timer for 3 minutes between drops. Amazing.  Multiple timers no problem. Call someone else's phone no problem, she can do it. I have the dot and love it but my sister has the video echo and that is even more amazing. Love it. Sound quality is amazing. And so is voice recognition. I also use the Alexa on my computer for reminders and music. Alexa also plays a variety of music. Just ask it to play an artist and voila she's playing them. Amazing.","August 17, 2021",United States,B07FZ8S74R,5,0.9876
3545,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",3.0 out of 5 stars,"It's the perfect compliment to my Echo Show.  I keep it in the kitchen and it's great for recipes and music of course.  Sounds great, has a small footprint, and is a great resource to have in any room.  I was skeptical at first, but now I couldn't see not have Alexia at home.","March 16, 2022",United States,B07FZ8S74R,3,0.8555
3546,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,Just what we wanted,"June 13, 2022",United States,B07FZ8S74R,5,0.0
3547,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"Fot the money, this little tool is powerful.  I have other full size Alexa devices around the house.  I bought this one to have music, alarms, timers, etc... in a bathroom.  When space is limited, this is the tool to get.  Sound quality is pretty incredible for its size and it is a full featured Alexa device.","March 11, 2022",United States,B07FZ8S74R,5,0.4091
3548,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,Hasta el momento todo,"June 17, 2022",United States,B07FZ8S74R,5,0.0
3549,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,"After hearing my friends rave about it, I decided to get it during the amazing discount for it. The sound quality was great and filled my kitchen with rich sound. After a brief tutorial, I was able to use this device for listening to my music and favorite news channels without lifting a finger. The shopping list feature is an amazing feature for quickly adding items on the fly. I am sure there are many more features that I am missing but I am still learning.","January 28, 2022",United States,B07FZ8S74R,4,0.8945
3550,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",1.0 out of 5 stars,I really like it the idea $9 is little much,"June 2, 2022",United States,B07FZ8S74R,1,0.4201
3551,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,At one point I said I would never have Alexa running my house. I have put my foot in my mouth. Alexa now runs my house lol. We have an Echo dot in every room. I have all the lights and plug sockets hooked up to voice commands using the Echo Dot. I didn't do it because of laziness I did it because of safety believe it or not. We recently got a puppy and I kept tripping over dog toys in the middle of the night. Now I can use a voice command to turn on the lights so I don't trip over dog toys any longer. The only drawback is that sometimes it doesn't hear me. That doesn't happen too often,"October 27, 2021",United States,B07FZ8S74R,5,0.6808
3552,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,My granddaughter is 2 and I use it to help remind her for potty training. She loves it!,"May 25, 2022",United States,B07FZ8S74R,5,0.7712
3553,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"I purchased Alexa because I’ve heard numerous things about how great it is from friends and family and how it supposed to make life easier. I wasn’t disappointed, but I also won’t say my expectations were met. My biggest problems with Alexa is how often she turns on or interrupts when she was never called upon. I can be watching a movie or a YouTube video and she turns on and says something. A lot of times I’m alone and in my bed and that’s very scary, but that’s not the worst of it. Around 1:00PM Alexa randomly seems to start reading me the daily news and I’m soo confused.... I don’t remember ever setting up something like that. Once again I get scared easily and this doesn’t help. I also cannot stand the default voice of Alexa. You’d think that with the amount of money Amazon has that they would allow for you to pick from a wide variety of voices. Alexa sounds too monotone and robotic for my liking. She’s also a bit high pitched which can be annoying. It’ll be a great improvement if we can get different voices for Alexa! Lastly, I’m also troubled by the amount of privacy concerns I have read and seen about Alexa. It’s always on the back of my mind, and it doesn’t help when I’m sleeping and I happen to wake up and see a yellow or blue ring around Alexa. I can’t help but think what it’s doing. I’ll have to go and check my history. I’m someone whose very interested in technology, I’m always looking to try out new tech, and while I’m glad I tried out Alexa, I can also just as easily live without it.","May 28, 2021",United States,B07FZ8S74R,5,0.983
3554,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"Hiya! I bought this Echo Dot, and I'll just say, she's alright. Sometimes she has trouble understanding what i'm saying (only because of the song name) and sometimes she won't play the right song. But she's still reliable.","January 18, 2022",United States,B07FZ8S74R,5,-0.4639
3555,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",3.0 out of 5 stars,I use it everyday for my grandson to set a timer when I allow him to watch tv,"May 22, 2022",United States,B07FZ8S74R,3,0.2263
3556,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,It works ok when I ask something it responds,"March 7, 2022",United States,B07FZ8S74R,4,0.296
3557,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"So, this is my first Alexa device. I'd been holding out because I'd witnessed my friends struggle with earlier versions of Alexa, yelling at it when it didn't obey a voice command and I wasn't impressed by the sound.But, Amazon had a great sale on the Dot so I figured I'd try it out.  The sound quality is amazing. I can't believe this little thing has such a big sound.The voice recognition is really good too. I rarely have to repeat a command and it recognizes even the most brief command from me. For instance, first thing in the morning I'm groggy and mumble ""Computer, Lana DelRay"" and it plays Lana DelRay easily.I call it ""Computer"" because you can change the wake word options on this model.  Your choices are Alexa, Amazon, Echo or Computer. I chose Computer because I'm a Trekkie and addressing the device like Jean-Luc Picard makes my inner nerd happy. I assume that's why they made that option available in the first place.I like the Skills. Particularly the morning skill. I can say Good Morning and it gives me the weather, calendar and news.I don't use the ""Tell Me Joke"" skill or anything like that, but there are a couple of fun Star Trek skills you can add that are fun.All in all I'm very happy with this device. I may have to buy a smart plug for my lamp and expand Alexa's responsibilities.","September 4, 2019",United States,B07FZ8S74R,5,0.984
3558,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,The echo is so easy to use and very clear to hear. I really like this echo and my daughter loves it also,"May 16, 2022",United States,B07FZ8S74R,4,0.9206
3559,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,Light controller and intercom. Also use it to look up random things when I don't have my phone on me.,"May 22, 2022",United States 🇺🇸,B07FZ8S74R,4,0.0
3560,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",1.0 out of 5 stars,"Alexa integration and plug integration was super easy! I have around 7 plugs and 3 of these setup, and all work seemlessly going from room to room!","May 6, 2022",United States 🇺🇸,B07FZ8S74R,1,0.8118
3561,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"Alexa is my assistant during the day. When I’m getting the baby ready for bed - “Alexa, light off.” When I’m getting the baby ready to go out for the day - “Alexa, what’s the weather?” When I’m rocking him to sleep - “Alexa, okay baby lullaby guitar”. Super helpful… like an extra set of hands sometimes!","March 16, 2022",United States 🇺🇸,B07FZ8S74R,5,0.9117
3562,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,I didn’t think I would be into this as much as I am but I’m so glad I got one and you should too they’re in excellent value,"January 28, 2022",United States 🇺🇸,B07FZ8S74R,5,0.9377
3563,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,Our children loves saying Alexa play music! It gives me joy! ❤️,"June 2, 2022",United States 🇺🇸,B07FZ8S74R,5,0.8881
3564,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,"It does what it is supposed to do. Connects to internet through my home wi-fi system. I can ask questions such as current time or weather and I get answers. It will do things like play music for me.The main problem is, I do not want big tech computers listening to my conversation all the time. So I have two of these, received as a gift, placed where there is almost never any conversation. In an emergency, I believe I could call for 911 help.","January 25, 2022",United States 🇺🇸,B07FZ8S74R,4,0.6096
3565,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"I enjoy have my playlist at my command. No need for the Clapper, Alexa does it all... off with the tv, turn on the light, add milk to my shopping list. It's great for a house with multiple levels I can just ""drop in"" on my sister down stairs. We love that. I'm beginning to think there is nothing the dot cant handle. Move over Jetsons, the future is now. Evie K.","February 15, 2022",United States 🇺🇸,B07FZ8S74R,5,0.8481
3566,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"I mostly use the echo dot as a speaker and honestly, its really good as a speaker, the only thing it needs is more bass. Other than that, I love it a lot.","January 20, 2022",United States 🇺🇸,B07FZ8S74R,5,0.8858
3567,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,Once I got this I had no idea how I had gone so long without it.,"May 28, 2022",United States 🇺🇸,B07FZ8S74R,5,-0.296
3568,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,I love love it my daughter has one in the living room and one in her bedroom mine is in my bedroom,"May 18, 2022",United States 🇺🇸,B07FZ8S74R,4,0.8555
3569,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,"I own a 2nd gen Echo Dot and bought a 3rd gen about a week ago, here are the comparisons:pros:1) the sound quality is noticeably better. I think people who are griping about the sound quality are those who expect this Echo to play music and fill out an entire large living room. That is an unrealistic expectation. Look at the size of this thing. The sounds are richer and the bass is fuller. It plays music and it sounds great in my master bedroom.2) shape is improved and it feels more quality than the plastic-y feeling of the previous model.3) the set-up was crazy simple. and it was pretty easy to set up the previous model so that's wild.Here is my 1 CON:The 2nd gen Dot connected via micro-USB, which is a pretty simple and universal cord.The 3rd gen, however, uses what seems to be a dedicated cord for Echos only. I do not like that. In the event I need a new cord, I will need to go to Amazon and only Amazon for a replacement. For that, it's 4 stars for an otherwise fantastic product.Maybe I'm being crazy, but I want to put the info out there for you to decide.","January 5, 2020",United States,B07FZ8S74R,4,0.9417
3570,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",1.0 out of 5 stars,Alexa didnt recognize my voice. She said it was me when anybody else talked to her even my 6 year old niece. The voice recognition kind of bummed me out. But alexa could understand everything anybody said to her including my 2 year old nieces asking her to play different songs she understood everything my young nieces were saying. So she was very responsive and that was nice. I was very suprised on the speaker quality it sounds great. Over all I am happy with the Alexa dot and I grew to need it everyday so I would definitely recommend it to everyone.,"December 16, 2021",United States,B07FZ8S74R,1,0.9663
3571,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,Was not able to use when not plugged in,"March 14, 2022",United States,B07FZ8S74R,4,0.0
3572,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"It's a nice device, but it doesn't like Google products, i.e. YouTube music is soft and muffled. Configuring the device can be difficult. But considering I paid only .99 I can't say much bad.","January 18, 2022",United States,B07FZ8S74R,5,-0.0618
3573,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,Love our echo dot. We have 3 at different locations and they all work great!,"May 28, 2022",United States,B07FZ8S74R,4,0.8622
3574,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,Can't change the Bass. Tried on my phone.,"July 28, 2022",United States,B07FZ8S74R,4,0.0
3575,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,I always teased my little sister about her echo dot. I just didn’t see how it was so awesome. Then she bought me one for Christmas and I am learning all kids of things Alexa can do and I’m having a good time. I only have so far a smart light bulb in the living room but I plan to get a whole lot more smart accessories. Love it when I just get situated and forgot to turn on some music and all I have to say is Alexa turn on some music. It’s great. And that’s just the beginning,"January 7, 2022",United States,B07FZ8S74R,5,0.9728
3576,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",3.0 out of 5 stars,Some subjects she has no clue.,"June 10, 2022",United States,B07FZ8S74R,3,-0.296
3577,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"I liked it, it has great sound and the size its great.","June 1, 2022",United States,B07FZ8S74R,5,0.9001
3578,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0 out of 5 stars,"This is a must have if you like to listen to music. The volume is not as loud as I would like, but it's awesome if you add speakers with it to assist with the volume.","January 19, 2022",United States,B07FZ8S74R,5,0.8462
3579,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",4.0 out of 5 stars,"Easy to use, basically the internet with just the use of your voice","May 29, 2022",United States,B07FZ8S74R,4,0.4404
3580,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",1.0 out of 5 stars,This is the third one I’ve purchased. Very versatile & helpful.,"June 3, 2022",United States,B07FZ8S74R,1,0.4728
