,Product,Reviewer Name,Rating,Text,Date,Country,ASIN,Language,Rules,Label,Stars,Vader Sentiment
1834,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Angel C,5.0 out of 5 stars,"Very pleased with my purchase. I was pleasantly surprised at the sound quality. For the price, can’t complain and actually stays in my ears!",6/21/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.7171
1835,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Lisa Hartley,5.0 out of 5 stars,Great Battery life and sound quality at a great price,7/15/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.8481
1836,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Ann Nelson,5.0 out of 5 stars,Gave to Grandson for birthday. Very happy with them,7/16/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.6115
1837,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Attila Kovacs,5.0 out of 5 stars,Really like the sound battery last very long highly recommend,7/14/2022,United Kingdom,B09LCVHCVX,en,"4, 7 :",Suspicious,5,0.705
1839,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Le Chi Cao,5.0 out of 5 stars,sound with high quality for me,8/19/2022,Germany 🇩🇪,B09LCVHCVX,en,"4, 7 :",Suspicious,5,0.0
1840,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",ebelinda makaranga,5.0 out of 5 stars,It just didn’t work. My children tried to set it out for me but it didn’t work,10/20/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.0
1841,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Karl Wallis,5.0 out of 5 stars,Use for running and general exercise great for comfort and fitting into ear as have had problems with previous earbuds. Well recommended great VFM and plenty of hours charge,6/14/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.8979
1842,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Becky,1.0 out of 5 stars,"My first time trying ear pods and I'm very impressed, and great price",7/9/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,1,0.8297
1843,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Toni,5.0 out of 5 stars,Just what I wanted good quality and sound great,7/15/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.7906
1844,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Ellie Kirk,5.0 out of 5 stars,These are great airpod dupes!! Great sound and connection!!,7/15/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.8852
1845,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",emma clinton,5.0 out of 5 stars,"Great earbuds, fantastic sound quality -would buy again!",7/16/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.8398
1846,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Cara h.,3.0 out of 5 stars,"Really good quality sound , easy to pair and long life battery and quick to fully charge - I will get another pair",6/22/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,3,0.7264
1847,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,5.0 out of 5 stars,Good product. Works very well,2/25/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,5,0.6478
1848,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",alex jassy,4.0 out of 5 stars,Is okay not that bad,7/19/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,4,0.5789
1849,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Gaf Gustav,5.0 out of 5 stars,works fine,8/24/2022,Germany 🇩🇪,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,5,0.2023
1850,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,5.0 out of 5 stars,Great for walking and exercises,7/19/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.6249
1851,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,1.0 out of 5 stars,Affordable good ear pods for general use. Not good for running as kept falling out.,7/5/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,1,0.6369
1852,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Reet,4.0 out of 5 stars,Comfortable and great sound.  They stay in place no matter what I am doing. Great value and performance. Highly recommend them to everyone,6/19/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,4,0.9392
1853,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Gordon,5.0 out of 5 stars,I bought these for my daughter and she loves them. They have good quality sound and the battery life is great. I am most impressed by them,6/15/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.9336
1854,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",R Sobrado Silva,5.0 out of 5 stars,Great earphones for the price and easy to use,7/13/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.7906
1855,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Hachem,5.0 out of 5 stars,"Nice sound, good quality. Mic sensitivity is good.",7/14/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.8225
1856,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Sandy Alencar,1.0 out of 5 stars,The sound quality is very good and loud,7/14/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,1,0.4927
1857,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,4.0 out of 5 stars,"I love these headphones the sound quality is great, connecting them is effortless. They also look pretty smart, the battery life is awesome so good all rounder.",6/14/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,4,0.9721
1858,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Chris Davey,5.0 out of 5 stars,"Just can’t tell the difference between these and the top brand. Great quality, sound is great and base is perfect. Awesome buds",6/23/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.9571
1859,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",nicola lamont,4.0 out of 5 stars,I bought these for working out and they are great. The sound quality is brilliant and battery last ages too. Would definitely recommend,6/19/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,4,0.9201
1860,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,5.0 out of 5 stars,"Love these, thank you",7/16/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,"2, 3, 5, 7 :",Suspicious,5,0.7717
1861,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Sef,5.0 out of 5 stars,"They look good, charger is neat, Bluetooth was spot on, but I couldn't get them to fit in my ears very well.  If you press them in, the sound is great.  They easily came loose in my ears so the sound just goes 'tinny'.  Must have weird ears?!",2/13/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.9364
1862,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jenny Armstrong,5.0 out of 5 stars,"The ear pods are comfortable in my ears, I can hear perfectly what ever I am listening to. Great value for money.",6/18/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.9325
1863,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",george,1.0 out of 5 stars,Is good for value,7/15/2022,United Kingdom,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,1,0.6486
1864,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",C.Calderwood,4.0 out of 5 stars,Great quality for the price,2/13/2022,United Kingdom,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,4,0.6249
1865,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Shehzad a.,5.0 out of 5 stars,"Very nice item very easy to connect, sound quality is great and also have a very decent range, worth money spending on it highly recommended",6/15/2022,United Kingdom,B09LCVHCVX,en,4 :,Suspicious,5,0.9279
1866,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Owen Furber,5.0 out of 5 stars,very good quality for price,7/15/2022,United Kingdom,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,5,0.4927
1867,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Mum3,5.0 out of 5 stars,"Great EarPods, fab quality for a fab price!!Good sound, good noise cancellation.Honestly definitely recommend over more expensive ones, they do the job!!",6/17/2022,United Kingdom,B09LCVHCVX,en,"3, 5, 6 :",Suspicious,5,0.9605
1868,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Mary,5.0 out of 5 stars,I like the way they sit in the ears,7/6/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.3612
1869,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Akuzike Nkhalamba,5.0 out of 5 stars,The product works perfectly. The sound is perfect and I like the structure of the earbuds. These have been great for my runs! Highly recommend!,6/14/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.9576
1870,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Ganne,5.0 out of 5 stars,"With good sound quality. Noise cancellation.  Perfect for working out, calls and watching movies in phone. Great value for what you pay for.",6/15/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.9136
1871,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,5.0 out of 5 stars,For the money these headphones are well worth it. Great tone & quality. Good volume control. Really pleased with them,6/22/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.9216
1872,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Saravanakumar Duraisamy,5.0 out of 5 stars,Sound quality is good. Worth it,7/12/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.5859
1873,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Megan,5.0 out of 5 stars,"Great product, comfortable fit, great battery life, easy to use, long range connection.  Great value for price.",6/25/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.9732
1874,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Catherine Gee,5.0 out of 5 stars,"I liked the noise cancellation, which was excellent. The case was also really compact and it was easy to link with my phone.",6/15/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.8555
1875,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",wannas,5.0 out of 5 stars,Excellent product,7/15/2022,United Kingdom,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,5,0.5719
1876,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",KC,5.0 out of 5 stars,"A great product! Stays in your ear, good sound. However the touch buttons on the earphones are sensitive, and a slight delay once touched, so be sure to touch and wait 🙂 overall a great set of wireless earphones with charging case, great for on the go or exercise",4/14/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.9499
1877,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Stuart Irvine,4.0 out of 5 stars,Hissing and lack of bass!,10/25/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,4,-0.3802
1878,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Abir B.,5.0 out of 5 stars,"Those earbuds are what I'm looking for 👌.Sound is sharp, high and clear.Just perfect buy.Thank you seller.",6/17/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,"3, 5 :",Suspicious,5,0.5719
1879,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Mr I Newsham,5.0 out of 5 stars,These earphones are excellent quality. Noise cancellation and sound quality are good for me and fit for working out is ok. At this price no complaints.,6/10/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.7506
1880,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Gorillafunked,1.0 out of 5 stars,"For the price,  sound quality is okay and connection to devices is very simple. If you want a mid range cheap earbud, you can’t go wrong with these.",6/5/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,1,-0.2263
1881,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Vicky,5.0 out of 5 stars,I got these for my iPhone 13 pro max and they are easy to use and very pound battery last to,6/14/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,4 :,Suspicious,5,0.4404
1882,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Emma-Claire Phillips,4.0 out of 5 stars,These are exactly what I was hoping for. The sound is good quality and they are really good value for money.,6/15/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,4,0.8828
1884,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",bn,4.0 out of 5 stars,The sound quality is great for the price.,8/12/2022,Germany,B09LCVHCVX,en,,Not Suspicious,4,0.6249
1885,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",J,5.0 out of 5 stars,"Good price.Nice matte black effect.Sit perfect in the ear, no risk of falling out.Charger wire could do with being a bit longer!Would recommend.",6/5/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.6696
1886,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Anss,5.0 out of 5 stars,"i am loving these headphones.First i bought Beats pro but had to return them as one pair was too tight to ears and then other was falling from ear.These are amazing with nice voice cancellation features and good battery life.Simple and easy to connectI will definitely recommend these to anyone who is looking great quality head phones. Trust me they are far far better then ""Beats"" headphones.",2/11/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,"3, 6 :",Suspicious,5,0.9911
1887,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,5.0 out of 5 stars,"For the price you pay, you really can’t fault them. Would recommend.",6/25/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,-0.2212
1888,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Danielle,1.0 out of 5 stars,I liked every part of this they are cheap and well made they are strong and reliable and overall a great product,6/14/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,4 :,Suspicious,1,0.9062
1889,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Beauty Huntley,5.0 out of 5 stars,It’s good,7/11/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,5,0.4404
1890,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Leonardo,5.0 out of 5 stars,"A bit skeptic but last year I bought 2 of those. 1 - for me and one for my step dad that has a branded one. The T2 model had a decent sound and Baterry but the mic were not great for calls. Now they fixed it, it lasts more and the audio and speakers are crystal clear.",7/3/2022,Netherlands 🇳🇱,B09LCVHCVX,en,,Not Suspicious,5,-0.3593
1891,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Dr J.,1.0 out of 5 stars,Work well for gym / running etc,1/27/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,1,0.2732
1892,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Scott Turner,4.0 out of 5 stars,"Easy to pair to your device, great sound quality and they don’t fall out of your ears.",6/19/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,4,0.7906
1893,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Catherine Finn,1.0 out of 5 stars,I love this item. Sound is amazing. Recommend 100%,6/30/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,1,0.8885
1894,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jeremy C. Whipp,5.0 out of 5 stars,"I like the high quality sound, easy functionality and the very reasonable price. Overall a very good product!",6/14/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.8353
1895,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Shorty12,4.0 out of 5 stars,Pretty decent considering how cheap they were. They’re not perfect but good enough,6/23/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,4,-0.4603
1896,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Lindsey Raine,5.0 out of 5 stars,These are great!! I am so glad I purchased these after reading the reviews. The sound is great and I’ve used them a lot all week and the battery is still going!  Very pleased with them.,5/11/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.9482
1897,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Elmi Issa,4.0 out of 5 stars,"I got the Wireless  earphones in time and in a pretty good packaging. The earphones build quality is decent, just what you'd expect for this price. Decently fast connection and sound quality. Again fairly good for the price.In summary, these are my observations: Good Looking,  Instructions are logical and clear,  Connection works smoothly, The sound quality is ok, probably need more bass and Good quality.",2/19/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,4,0.9559
1898,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Tetiana,5.0 out of 5 stars,Value for money. Good sound. The battery lasts for a long time. They respond quickly and reconnect if you move away and come back.,7/9/2022,Germany,B09LCVHCVX,en,,Not Suspicious,5,0.6486
1899,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Lauren,5.0 out of 5 stars,"I bought these as the apple ones were way to expensive and as my boyfriend has apple wireless eyesphones I can say that there is hardly no difference between them both expect that these are around £80 cheaper, really recommend these!",4/24/2022,United Kingdom,B09LCVHCVX,en,"4, 6 : ",Suspicious,5,0.291
1900,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Francis B.,5.0 out of 5 stars,Even though sound very good it need increased volume high before you enjoy the music better,6/19/2022,United Kingdom,B09LCVHCVX,en,4 : ,Suspicious,5,0.8858
1901,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jason Lewis,5.0 out of 5 stars,Great headphones for an affordable price,7/5/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.6249
1902,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Andrew Wickham,5.0 out of 5 stars,The sound quality is good however when speaking to another person the microphone quality is quite poor!,4/11/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,-0.1986
1903,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",aimee sharpe,3.0 out of 5 stars,These are really great for the price! Battery lasts ages and sound is very good. Would recommend 👏🏼,6/16/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,3,0.892
1904,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,5.0 out of 5 stars,"I didn’t love them. They kept disconnecting and you would have to fiddle with the case and ugh, not worth the hassle, but a great price…",10/20/2022,Germany,B09LCVHCVX,en,,Not Suspicious,5,0.7916
